latitude,longitude,photo,title,datetime
37.759196,-122.411116,http://farm5.static.flickr.com/4011/4686291757_1a651bf2f6_m.jpg,Dance Machine! A Customer Service dance installation at The White House | curated by Mirium Wolordarski,2010-06-05 21:26:41
37.774106,-122.417435,http://farm2.static.flickr.com/1285/4661083263_404b37e83b_m.jpg,I Asked Lady Gray "What does it mean to be a dominant?" #foucault #kinky #sf,2010-05-30 19:30:02
37.774106,-122.417435,http://farm5.static.flickr.com/4005/4654639057_ed3e310f21_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 19:30:02
37.774106,-122.417435,http://farm5.static.flickr.com/4021/4655256014_569b7d64aa_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 17:11:14
37.774106,-122.417435,http://farm5.static.flickr.com/4019/4654638675_b003645c1b_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 14:57:22
37.774106,-122.417435,http://farm5.static.flickr.com/4054/4655255718_b8e5c1999d_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 15:55:19
37.774106,-122.417435,http://farm5.static.flickr.com/4007/4654638299_5d31c541a4_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 15:35:28
37.774106,-122.417435,http://farm5.static.flickr.com/4056/4654638109_cc56bc428e_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 15:22:21
37.774106,-122.417435,http://farm5.static.flickr.com/4001/4655255062_a84021159b_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 15:19:52
37.774106,-122.417435,http://farm5.static.flickr.com/4017/4654637701_43a1f94c26_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 14:53:16
37.774106,-122.417435,http://farm5.static.flickr.com/4001/4654637521_8932c78013_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 14:42:39
37.774106,-122.417435,http://farm5.static.flickr.com/4056/4655254624_f4a73f4091_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 14:37:41
37.774106,-122.417435,http://farm5.static.flickr.com/4024/4655254382_efe03a6ebc_m.jpg,Masturbate-a-thon Behind The Scenes | Photos from San Francisco's Center For Sex & Culture #bodypositive #sf #sexpositive,2010-05-30 14:35:07
37.77663,-122.414538,http://farm5.static.flickr.com/4020/4631018736_696f130c0c_m.jpg,San Francisco Kinky Youth Public at Wicked Grounds Before the 'Bent' Play Party at SFCitadel.,2010-04-02 21:29:58
37.77529,-122.410182,http://farm4.static.flickr.com/3392/4631018612_2d7d330e60_m.jpg,San Francisco Kinky Youth Public at Wicked Grounds Before the 'Bent' Play Party at SFCitadel.,2010-04-02 19:50:30
37.77529,-122.410182,http://farm4.static.flickr.com/3342/4631018454_ef4c9410a1_m.jpg,San Francisco Kinky Youth Public at Wicked Grounds Before the 'Bent' Play Party at SFCitadel.,2010-04-02 19:43:07
37.77529,-122.410182,http://farm4.static.flickr.com/3330/4631018264_6fc0217db2_m.jpg,San Francisco Kinky Youth Public at Wicked Grounds Before the 'Bent' Play Party at SFCitadel.,2010-04-02 19:39:34
37.77529,-122.410182,http://farm5.static.flickr.com/4034/4630987486_0a2bce430a_m.jpg,#sf #Kinky #public | chris is a masochistic top,2010-05-22 20:02:57
37.770164,-122.445244,http://farm4.static.flickr.com/3412/4630059411_7688af6446_m.jpg,A Young punk girl I met at coffee to the people,2010-05-22 17:17:32
37.7689,-122.4543,http://farm4.static.flickr.com/3348/4630047359_a2022b145a_m.jpg,A new investment boom is happening in greater san Francisco,2010-05-22 17:11:13
37.7696,-122.4575,http://farm5.static.flickr.com/4036/4629943843_e849b209f0_m.jpg,Male feminity is incompatible with the heteronormative public,2010-05-22 16:17:08
37.7553,-122.4198,http://farm5.static.flickr.com/4060/4624702624_e601127785_m.jpg,Hyperlocal SF New Media Publics Can Show the World What San Francisco Values Really Looks Like. #commons #geo #sf,2010-05-20 09:24:06
37.7553,-122.4198,http://farm4.static.flickr.com/3588/4613048051_dc49e57df1_m.jpg,A New Paradigm In Hyper Local Media From San Francisco | Inner Mission Media Cartel #mapp #pressrelease #sf,2010-05-16 16:51:57
37.786924,-122.398306,http://farm2.static.flickr.com/1278/4594012531_cc1286d027_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 22:12:05
37.786924,-122.398306,http://farm4.static.flickr.com/3324/4594626792_2c17cf49d6_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 22:12:01
37.786924,-122.398306,http://farm4.static.flickr.com/3315/4594626458_8d32097ee1_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 22:11:52
37.786924,-122.398306,http://farm5.static.flickr.com/4062/4594011789_9b4bdb702b_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 22:11:44
37.786924,-122.398306,http://farm5.static.flickr.com/4017/4594626082_b43fcfe9cd_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 22:11:40
37.786924,-122.398306,http://farm2.static.flickr.com/1166/4594011507_b954600bfb_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 22:11:36
37.786924,-122.398306,http://farm5.static.flickr.com/4025/4594625804_6cf2f63707_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 22:11:33
37.786924,-122.398306,http://farm2.static.flickr.com/1063/4594011269_eb9420eb50_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 22:11:29
37.786924,-122.398306,http://farm2.static.flickr.com/1141/4594603460_63950e0dfa_m.jpg,Half naked Lingerie activism against Sri lanka #howweird #sf #streetfashion,2010-05-09 22:00:49
37.786924,-122.398306,http://farm4.static.flickr.com/3343/4594603308_a91b22524b_m.jpg,Half naked Lingerie activism against Sri lanka #howweird #sf #streetfashion,2010-05-09 22:00:45
37.786924,-122.398306,http://farm2.static.flickr.com/1152/4593988549_5e35069ab4_m.jpg,Half naked Lingerie activism against Sri lanka #howweird #sf #streetfashion,2010-05-09 22:00:37
37.786924,-122.398306,http://farm4.static.flickr.com/3532/4594602838_fdd1802686_m.jpg,Half naked Lingerie activism against Sri lanka #howweird #sf #streetfashion,2010-05-09 22:00:33
37.786924,-122.398306,http://farm2.static.flickr.com/1090/4593833651_b9247741dc_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:57
37.786924,-122.398306,http://farm5.static.flickr.com/4055/4593833419_567ac664b7_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:51
37.786924,-122.398306,http://farm2.static.flickr.com/1386/4594448432_1ace29b86c_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:41
37.786924,-122.398306,http://farm2.static.flickr.com/1064/4594448232_0871665d28_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:36
37.786924,-122.398306,http://farm2.static.flickr.com/1066/4593832565_9fa747749a_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:32
37.786924,-122.398306,http://farm5.static.flickr.com/4072/4593832381_0c3e32b243_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:28
37.786924,-122.398306,http://farm5.static.flickr.com/4002/4593832225_786e55bf53_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:24
37.786924,-122.398306,http://farm4.static.flickr.com/3355/4593832009_b2d9a9e44a_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:20
37.786924,-122.398306,http://farm4.static.flickr.com/3151/4594447358_8c93050444_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:16
37.786924,-122.398306,http://farm5.static.flickr.com/4041/4594447188_1a61ba1c67_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:11
37.786924,-122.398306,http://farm2.static.flickr.com/1107/4594447016_1cd7ce1a4d_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:07
37.786924,-122.398306,http://farm2.static.flickr.com/1368/4594446822_e1315d763b_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:52:03
37.786924,-122.398306,http://farm2.static.flickr.com/1361/4594446382_cb03ebd36b_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:51:53
37.786924,-122.398306,http://farm5.static.flickr.com/4044/4594446188_9cc9a46913_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:51:49
37.786924,-122.398306,http://farm2.static.flickr.com/1027/4594446006_b5eea0a948_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:51:45
37.786924,-122.398306,http://farm2.static.flickr.com/1099/4594445756_d2e3a0a7f0_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:51:39
37.786924,-122.398306,http://farm2.static.flickr.com/1198/4593830181_cd8b7ed79c_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:51:35
37.786924,-122.398306,http://farm4.static.flickr.com/3440/4593829931_b670b62562_m.jpg,Sex positive Sf street fashion | how weird is that street faire #hyperlocal #burningman #genderqueer #map,2010-05-09 20:51:29
37.786924,-122.398306,http://farm4.static.flickr.com/3383/4593664052_7d14aab846_m.jpg,#howweird temple music group #map #streetsounds #sf,2010-05-09 16:04:31
37.786924,-122.398306,http://farm2.static.flickr.com/1306/4592907893_b0d89231a9_m.jpg,Opulent temple pics from #howweird #sf #map,2010-05-09 15:15:38
37.786924,-122.398306,http://farm2.static.flickr.com/1057/4592811809_9cc9e80ff3_m.jpg,Two indigeous burners at #howweird,2010-05-09 14:42:45
37.786924,-122.398306,http://farm2.static.flickr.com/1270/4593331298_ae5ecb9788_m.jpg,Burning man raver camps in the soma #opulenttemple #howweird,2010-05-09 14:09:50
37.786924,-122.398306,http://farm4.static.flickr.com/3398/4593292714_1a6c726a6e_m.jpg,Symbiosis at sf how weird street faire | hyper now, hyperlocal, underground sf #mixedmedia,2010-05-09 13:57:38
37.786924,-122.398306,http://farm5.static.flickr.com/4019/4592653191_3990b73cf7_m.jpg,Sf Tantra at how weird is that #howweird,2010-05-09 13:51:23
37.786924,-122.398306,http://farm2.static.flickr.com/1374/4592642163_eb3a076e4c_m.jpg,Live news sf | will be geo radio broadcasting from sf | How weird is that street faire #hyperlocal #breaking #news,2010-05-09 13:47:38
37.770266,-122.445244,http://farm5.static.flickr.com/4037/4590442632_e6bc90fb9a_m.jpg,I am making space-Time graffiti. I tag 4d GoogleEarth with this voice and image #map #hyperlocal #art,2010-05-08 16:19:23
37.777153,-122.450912,http://farm4.static.flickr.com/3332/4575174655_8ee94f10ca_m.jpg,Practical journalism 3.0 tips | jasper's law of media productivity increase#posterous & #tumblr,2010-05-03 11:35:28
37.762828,-122.419431,http://farm4.static.flickr.com/3392/4573471667_c2d7399b98_m.jpg,SF ARTS | Twinspace Temporary Autonomous Zone and Dancing Machine | May Day 2010 #mission #video,2010-05-02 23:35:18
37.762828,-122.419431,http://farm4.static.flickr.com/3329/4573217819_e5a8683315_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-02 21:26:25
37.762828,-122.419431,http://farm5.static.flickr.com/4045/4573850908_47ec7a984d_m.jpg,Fosettes @ Twinspace | Mayday 2010,2010-05-02 21:26:24
37.762828,-122.419431,http://farm4.static.flickr.com/3317/4573217435_c73deab636_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-02 21:26:24
37.762828,-122.419431,http://farm5.static.flickr.com/4036/4573850594_f6a796c730_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-01 22:13:25
37.762828,-122.419431,http://farm4.static.flickr.com/3334/4573850428_ba6d271a9a_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-02 21:26:22
37.762828,-122.419431,http://farm5.static.flickr.com/4041/4573216911_8b59e43321_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-02 21:26:22
37.762828,-122.419431,http://farm4.static.flickr.com/3365/4573216767_29f2430fc1_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-02 21:26:21
37.762828,-122.419431,http://farm4.static.flickr.com/3348/4573216533_1ed8abe7c2_m.jpg,Twinspace Dancer's Art Public | 1st Anniversary,2010-05-02 21:26:20
37.759036,-122.427392,http://farm4.static.flickr.com/3429/4571038185_9bd730f87e_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-01 17:15:17
37.759036,-122.427392,http://farm5.static.flickr.com/4066/4571672806_ac96b7f1ea_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-01 17:15:02
37.759036,-122.427392,http://farm5.static.flickr.com/4064/4571037589_2648eaf47f_m.jpg,Dolores Park Fairy Maypole Dance | 3 Photos |#beltane #mayday #genderqueer #sf,2010-05-01 17:14:37
37.762828,-122.419431,http://farm4.static.flickr.com/3511/4571632430_856bc3d7ff_m.jpg,SF Femme Fashion | Twinspace Dancer Community | 6 Photos,2010-05-01 19:52:47
37.762828,-122.419431,http://farm5.static.flickr.com/4038/4570996529_66b812c1ea_m.jpg,SF Femme Fashion | Twinspace Dancer Community | 6 Photos,2010-05-01 19:50:23
37.762828,-122.419431,http://farm4.static.flickr.com/3441/4571631710_227a0b271f_m.jpg,SF Femme Fashion | Twinspace Dancer Community | 6 Photos,2010-05-01 19:20:57
37.762828,-122.419431,http://farm5.static.flickr.com/4016/4571631502_90e2537177_m.jpg,SF Femme Fashion | Twinspace Dancer Community | 6 Photos,2010-05-01 18:59:13
37.762828,-122.419431,http://farm5.static.flickr.com/4056/4571631138_d16e9e2f33_m.jpg,SF Femme Fashion | Twinspace Dancer Community | 6 Photos,2010-05-01 18:58:14
37.762828,-122.419431,http://farm4.static.flickr.com/3487/4570995195_3ce6283085_m.jpg,SF Femme Fashion | Twinspace Dancer Community | 6 Photos,2010-05-01 18:33:53
37.760942,-122.427263,http://farm5.static.flickr.com/4069/4570991561_dd3be3936e_m.jpg,SF Street Fashion in Dolores Park | Spring 2010 | #photo,2010-04-17 13:47:31
37.760942,-122.427263,http://farm4.static.flickr.com/3493/4571626742_a8326a726f_m.jpg,SF Street Fashion in Dolores Park | Spring 2010 | #photo,2010-04-09 15:31:06
37.760942,-122.427263,http://farm5.static.flickr.com/4016/4570990935_95e7796b4c_m.jpg,SF Street Fashion in Dolores Park | Spring 2010 | #photo,2010-04-07 12:47:04
37.760942,-122.427263,http://farm5.static.flickr.com/4034/4571626080_26a7db1e5f_m.jpg,SF Street Fashion in Dolores Park | Spring 2010 | #photo,2010-04-07 12:09:49
37.760942,-122.427263,http://farm5.static.flickr.com/4056/4571625154_59ee031ac8_m.jpg,SF Street Fashion in Dolores Park | Spring 2010 | #photo,2010-04-06 17:22:34
37.760942,-122.427263,http://farm5.static.flickr.com/4058/4570989329_75ee0ee8c6_m.jpg,SF Street Fashion in Dolores Park | Spring 2010 | #photo,2010-04-06 17:14:24
37.760942,-122.427263,http://farm5.static.flickr.com/4048/4570988939_c91f8c9e40_m.jpg,SF Street Fashion in Dolores Park | Spring 2010 | #photo,2010-04-06 17:13:54
37.760942,-122.427263,http://farm5.static.flickr.com/4038/4571623818_5b406b1f8f_m.jpg,SF Street Fashion in Dolores Park | Spring 2010 | #photo,2010-04-04 08:56:58
37.761147,-122.430782,http://farm5.static.flickr.com/4058/4571606314_1663612783_m.jpg,Reclaim The Street May Day Protest at Dolores Park | 5 Photos #sf,2010-05-01 17:52:39
37.761147,-122.430782,http://farm5.static.flickr.com/4014/4570970143_be0e9ab68e_m.jpg,Reclaim The Street May Day Protest at Dolores Park | 5 Photos #sf,2010-05-01 17:51:13
37.761445,-122.428464,http://farm5.static.flickr.com/4038/4571605802_04ec88b054_m.jpg,Reclaim The Street May Day Protest at Dolores Park | 5 Photos #sf,2010-05-01 17:48:24
37.760529,-122.427821,http://farm5.static.flickr.com/4042/4571605554_f58bd677bd_m.jpg,Reclaim The Street May Day Protest at Dolores Park | 5 Photos #sf,2010-05-01 17:44:54
37.761147,-122.430782,http://farm5.static.flickr.com/4004/4570969355_ece800711b_m.jpg,Reclaim The Street May Day Protest at Dolores Park | 5 Photos #sf,2010-05-01 17:50:03
37.759036,-122.427392,http://farm5.static.flickr.com/4028/4569291371_2f4f41b77e_m.jpg,Resist occupy take over Dolores park #sf #mayday #commons,2010-05-01 19:18:31
37.777153,-122.450912,http://farm4.static.flickr.com/3378/4569303520_1d14360040_m.jpg,Dear #ji3 take a look/listen to my social annotation of the Camus cathedral #gps #photo #newradio,2010-05-01 14:31:27
37.777153,-122.450912,http://farm5.static.flickr.com/4053/4568350707_73ab8b60fc_m.jpg,Sf street femme fashion at #ji3 | micropodcast reflections on #journalism 3.0 panel from a mobile hyperlocal blogger,2010-05-01 12:25:22
37.777153,-122.450912,http://farm4.static.flickr.com/3297/4566420579_2aff4b88d4_m.jpg,Hyperlocal media day tomorrow at lone mountain campus | we are creating history #ji3,2010-04-30 18:14:51
37.7736,-122.4509,http://farm5.static.flickr.com/4005/4566004925_ebef61a707_m.jpg,Sacred grounds by university of san Francisco #guide #geo,2010-04-30 14:04:00
37.763084,-122.411163,http://farm4.static.flickr.com/3461/4565514981_ff6077f32e_m.jpg,Rent refusalists live in their vehicles down here #sf #homeless,2010-04-30 10:09:45
37.7553,-122.4198,http://farm4.static.flickr.com/3653/4562000644_9bf24f3a7e_m.jpg,Facebook conquest of the interwebz #sf #socio #techno,2010-04-28 17:22:00
37.760942,-122.427263,http://farm4.static.flickr.com/3378/4560961893_62f1bb65d0_m.jpg,[SpokenImage] New Generation At Dolores Park,2010-04-28 13:51:30
37.76197,-122.419259,http://farm5.static.flickr.com/4004/4559310113_80c20d3770_m.jpg,Big police bust right now in the mission | san Francisco,2010-04-27 22:07:32
37.761936,-122.419357,http://farm4.static.flickr.com/3577/4559089885_9ef0981d08_m.jpg,Sf femme geek at noisebridge #streetfashion,2010-04-27 20:14:50
37.760833,-122.435395,http://farm4.static.flickr.com/3391/4559088299_af629070a8_m.jpg,The sexual politics of dancing in the Castro #sf #podcast,2010-04-27 20:14:10
37.761817,-122.419738,http://farm4.static.flickr.com/3367/4556329474_f3065ffeb4_m.jpg,Yamo | Cheap burmese food review #sf #podcast #gps,2010-04-26 16:31:09
37.760974,-122.43328,http://farm4.static.flickr.com/3277/4555387073_255b45957d_m.jpg,Sf street femme fashion at philz,2010-04-26 14:22:42
37.772403,-122.437262,http://farm4.static.flickr.com/3379/4555695040_14b66609ea_m.jpg,Dear greater san francisco #podcast #burningman #transhuman #queer #pansexual #kinky #polyamory #postmarx #genderqueer,2010-04-26 12:33:17
37.772403,-122.437262,http://farm4.static.flickr.com/3085/4554492605_fd2910de0c_m.jpg,Sectarian identity politics has destroyed the American left and enabled takeover by the radical right #rant #podcast #geo,2010-04-26 09:15:55
37.7689,-122.4543,http://farm5.static.flickr.com/4046/4554439547_e4d8fac9d8_m.jpg,Group formation among golden gate park homeless #sf #ethnography #nomad #violence,2010-04-26 08:56:52
37.7696,-122.4575,http://farm4.static.flickr.com/3214/4553424878_33f5ce3295_m.jpg,Nomadic art curation at the hippie hill drum circle #sf #gps #now,2010-04-25 19:41:58
37.785255,-122.400756,http://farm4.static.flickr.com/3168/4552465967_c35da31f08_m.jpg,SF Street Femme Portrait at #sfmoma #sf,2010-04-01 10:29:34
37.7694,-122.4577,http://farm4.static.flickr.com/3113/4552217681_b1c75305df_m.jpg,iPhone photography as artistic contraint #geo #art #process #mobile #now #sf,2010-04-25 16:24:41
37.760942,-122.427263,http://farm5.static.flickr.com/4006/4549951262_935bbb5805_m.jpg,Sf femme street fashion #photo #voice #geo,2010-04-24 20:01:20
37.760942,-122.427263,http://farm5.static.flickr.com/4016/4549905866_c4f07134ed_m.jpg,New generation hanging out at DP #sf #streetsounds #photo #geo #mobile,2010-04-24 19:40:42
37.760942,-122.427263,http://farm5.static.flickr.com/4001/4549217461_27af3bd091_m.jpg,Dusk revelry at Dolores park #sf #podcast #now #geo,2010-04-24 19:17:03
37.7624,-122.4191,http://farm5.static.flickr.com/4060/4547190872_ab81029a16_m.jpg,Podcast book review 1 | art and revolution #raunig #deleuze #multitude #autonomy,2010-04-23 18:39:14
37.760942,-122.427263,http://farm5.static.flickr.com/4069/4546969466_7922b254a4_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 18:00:49
37.760942,-122.427263,http://farm5.static.flickr.com/4016/4546969362_87be2e3146_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 18:00:25
37.760942,-122.427263,http://farm5.static.flickr.com/4032/4546969180_77d87bfc93_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 18:00:18
37.760942,-122.427263,http://farm5.static.flickr.com/4016/4546969046_f9ede18d1e_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:59:40
37.760942,-122.427263,http://farm5.static.flickr.com/4052/4546335469_8cd838b09f_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:58:46
37.760942,-122.427263,http://farm5.static.flickr.com/4071/4546968728_3cb98be057_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:58:18
37.760942,-122.427263,http://farm5.static.flickr.com/4064/4546335155_7a36104cf2_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:57:54
37.760942,-122.427263,http://farm3.static.flickr.com/2123/4546968430_0c89e6077f_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:57:02
37.760942,-122.427263,http://farm5.static.flickr.com/4018/4546334697_67e4ee61dc_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:55:38
37.760942,-122.427263,http://farm5.static.flickr.com/4068/4546967962_46309e2455_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:54:39
37.760942,-122.427263,http://farm5.static.flickr.com/4040/4546967842_be6c792780_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:52:17
37.760942,-122.427263,http://farm5.static.flickr.com/4046/4546334235_aa27d293c1_m.jpg,13 Photos | Hungry Marching Band At Dolores Park #streetfashion #sf,2010-04-16 17:50:14
37.758533,-122.420776,http://farm5.static.flickr.com/4009/4546782596_32d3cdaf1e_m.jpg,I am struck by a revival of radical microprinting @moderntimessf #printing #socialcuration #sanfrancisco,2010-04-23 14:35:30
37.761027,-122.419458,http://farm3.static.flickr.com/2701/4545634583_59af6114b0_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-23 00:26:45
37.761833,-122.418406,http://farm5.static.flickr.com/4029/4545634371_81f3e9f5e4_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-23 00:02:09
37.761833,-122.418406,http://farm3.static.flickr.com/2622/4545634171_3b1e79d849_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 23:58:06
37.761833,-122.418406,http://farm5.static.flickr.com/4046/4545633947_eff0eb3c4b_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 23:47:42
37.761833,-122.418406,http://farm5.static.flickr.com/4033/4545633731_cfd167ea69_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 23:42:14
37.761833,-122.418406,http://farm3.static.flickr.com/2224/4545633505_2e80c9a5c1_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 23:26:10
37.761833,-122.418406,http://farm5.static.flickr.com/4048/4545633357_3cdc27fcb5_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 23:24:24
37.761833,-122.418406,http://farm5.static.flickr.com/4050/4546267804_10f0a16cbf_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 23:23:12
37.764971,-122.419854,http://farm5.static.flickr.com/4055/4546267630_2dec40273c_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 22:54:48
37.764971,-122.419854,http://farm5.static.flickr.com/4028/4546267500_d4094e9785_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 22:52:57
37.764971,-122.419854,http://farm5.static.flickr.com/4069/4545632697_48c107d454_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 22:46:28
37.764971,-122.419854,http://farm5.static.flickr.com/4026/4545632525_23db6eb7bd_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 22:42:13
37.764971,-122.419854,http://farm5.static.flickr.com/4021/4546267054_aec89d2366_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 22:40:54
37.764971,-122.419854,http://farm5.static.flickr.com/4006/4545632175_727ce89cae_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 22:38:23
37.764971,-122.419854,http://farm5.static.flickr.com/4019/4545631977_d5c2991c9e_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 22:11:27
37.764971,-122.419854,http://farm5.static.flickr.com/4059/4546266534_d52693e0ae_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 22:09:47
37.764971,-122.419854,http://farm5.static.flickr.com/4006/4546266360_d36d119674_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 21:33:41
37.764971,-122.419854,http://farm5.static.flickr.com/4058/4546266140_fd21af18e4_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 21:02:48
37.764971,-122.419854,http://farm5.static.flickr.com/4018/4546265892_9ce413655e_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 21:00:29
37.764971,-122.419854,http://farm5.static.flickr.com/4047/4545631075_7fde33db8d_m.jpg,Poetry Slam at 16th and Mission #sanfrancisco #poetry,2010-04-22 20:59:45
